time,bus,id,length,bitcount,mode,bytes,b1,b2,b3,b4,b5,b6,b7,b8
1.756685,1,20,148000,78,Rx,3,00,00,07,,,,,
1.756953,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.757519,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.758275,1,22,236000,122,Rx,8,01,FA,01,FC,00,00,00,22
1.758499,1,23,216000,112,Rx,7,02,22,01,F0,00,00,3F,
1.761373,1,2C4,230000,119,Rx,8,05,15,00,15,00,80,11,8E
1.762409,1,2C1,230000,119,Rx,8,08,FD,0A,01,82,A8,00,05
1.762774,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.762960,1,591,178000,93,Rx,5,26,00,00,00,00,,,
1.763168,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.764440,1,340,216000,112,Rx,7,10,00,00,00,44,00,9E,
1.768748,1,20,148000,78,Rx,3,00,00,07,,,,,
1.768994,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
1.769243,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.769509,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.769753,1,2C6,236000,122,Rx,8,00,00,00,18,00,00,00,E8
1.770347,1,22,238000,123,Rx,8,01,FB,01,FD,00,00,00,24
1.770571,1,23,216000,112,Rx,7,02,22,01,F0,00,00,3F,
1.774823,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.775075,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
1.775283,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.780773,1,20,148000,78,Rx,3,00,00,07,,,,,
1.781042,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.781524,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.782364,1,22,238000,123,Rx,8,01,FB,01,FD,00,00,00,24
1.782588,1,23,216000,112,Rx,7,02,21,01,F0,00,00,3E,
1.784932,1,2C4,230000,119,Rx,8,05,19,00,15,00,80,11,92
1.785946,1,2D0,230000,119,Rx,8,09,B9,09,00,10,00,00,B5
1.786866,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.787018,1,320,144000,76,Rx,3,00,20,46,,,,,
1.787226,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.787477,1,3B2,242000,125,Rx,8,00,00,00,00,00,00,00,00
1.792838,1,20,148000,78,Rx,3,00,00,07,,,,,
1.793085,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
1.793333,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.793571,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.794137,1,2C1,230000,119,Rx,8,08,FD,0A,01,80,A8,00,03
1.794439,1,22,238000,123,Rx,8,01,FB,01,FC,00,00,00,23
1.794664,1,23,216000,112,Rx,7,02,22,01,F0,00,00,3F,
1.799023,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.799276,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
1.799484,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.801320,1,2C6,236000,122,Rx,8,00,00,00,18,00,00,00,E8
1.805002,1,20,148000,78,Rx,3,00,00,07,,,,,
1.805270,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.805554,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.806592,1,22,238000,123,Rx,8,01,FB,01,FD,00,00,00,24
1.806816,1,23,216000,112,Rx,7,02,22,01,F0,00,00,3F,
1.808468,1,2C4,228000,118,Rx,8,05,17,00,15,00,80,11,90
1.811070,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.811297,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.812553,1,340,216000,112,Rx,7,10,00,00,00,44,00,9E,
1.817027,1,20,148000,78,Rx,3,00,00,07,,,,,
1.817273,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
1.817521,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.817759,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.818001,1,2D0,234000,121,Rx,8,09,BA,09,00,10,00,00,B6
1.818623,1,22,238000,123,Rx,8,01,FA,01,FD,00,00,00,23
1.818848,1,23,216000,112,Rx,7,02,22,01,F0,00,00,3F,
1.823107,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.823360,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
1.823568,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.825886,1,2C1,230000,119,Rx,8,08,FD,0A,01,7F,A8,00,02
1.829070,1,20,148000,78,Rx,3,00,00,07,,,,,
1.829338,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.829576,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.830664,1,22,238000,123,Rx,8,01,FA,01,FD,00,00,00,23
1.830890,1,23,218000,113,Rx,7,02,23,01,F0,00,00,40,
1.832032,1,2C4,230000,119,Rx,8,05,19,00,15,00,80,11,92
1.833050,1,2C6,236000,122,Rx,8,00,00,00,18,00,00,00,E8
1.835160,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.835312,1,320,144000,76,Rx,3,00,20,46,,,,,
1.835521,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.841139,1,20,148000,78,Rx,3,00,00,07,,,,,
1.841385,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
1.841623,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.841871,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.842729,1,22,238000,123,Rx,8,01,FA,01,FD,00,00,00,23
1.842953,1,23,216000,112,Rx,7,02,22,01,F0,00,00,3F,
1.843766,1,56F,126000,67,Rx,2,53,00,,,,,,
1.847217,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.847470,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
1.847678,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.849430,1,2D0,234000,121,Rx,8,09,BA,09,00,10,00,00,B6
1.853190,1,20,148000,78,Rx,3,00,00,07,,,,,
1.853458,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.853696,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.854780,1,22,236000,122,Rx,8,01,FA,01,FC,00,00,00,22
1.855002,1,23,214000,111,Rx,7,02,22,01,F1,00,00,40,
1.855578,1,2C4,230000,119,Rx,8,05,1A,00,15,00,80,11,93
1.857622,1,2C1,234000,121,Rx,8,08,FD,0A,01,7D,A8,00,00
1.859254,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.859481,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.860687,1,340,216000,112,Rx,7,10,00,00,00,44,00,9E,
1.864806,1,2C6,236000,122,Rx,8,00,00,00,18,00,00,00,E8
1.865200,1,20,148000,78,Rx,3,00,00,07,,,,,
1.865447,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
1.865685,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.865933,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.866787,1,22,238000,123,Rx,8,01,FB,01,FC,00,00,00,23
1.867009,1,23,214000,111,Rx,7,02,21,01,F1,00,00,3F,
1.871283,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.871535,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
1.871744,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.877250,1,20,148000,78,Rx,3,00,00,07,,,,,
1.877518,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.877756,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.878848,1,22,238000,123,Rx,8,01,FB,01,FC,00,00,00,23
1.879072,1,23,216000,112,Rx,7,02,21,01,F0,00,00,3E,
1.879308,1,2C4,228000,118,Rx,8,05,1B,00,15,00,80,11,94
1.881178,1,2D0,230000,119,Rx,8,09,BB,09,00,10,00,00,B7
1.883326,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.883478,1,320,144000,76,Rx,3,00,20,46,,,,,
1.883687,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.886818,1,5D5,178000,93,Rx,5,56,00,00,00,00,,,
1.889368,1,2C1,228000,118,Rx,8,08,FD,0A,01,77,A8,00,FA
1.889524,1,20,148000,78,Rx,3,00,00,07,,,,,
1.889770,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
1.890008,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.890257,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.891123,1,22,238000,123,Rx,8,01,FB,01,FC,00,00,00,23
1.891345,1,23,214000,111,Rx,7,02,23,01,F1,00,00,41,
1.892419,1,4C6,240000,124,Rx,8,07,00,01,00,00,00,00,00
1.895389,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.895641,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
1.895849,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.896529,1,2C6,236000,122,Rx,8,00,00,00,18,00,00,00,E8
1.901359,1,20,148000,78,Rx,3,00,00,07,,,,,
1.901627,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.901865,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.902666,1,2C4,228000,118,Rx,8,05,17,00,15,00,80,11,90
1.902954,1,22,238000,123,Rx,8,01,FA,01,FD,00,00,00,23
1.903178,1,23,216000,112,Rx,7,02,21,01,F0,00,00,3E,
1.907460,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.907686,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.908796,1,340,216000,112,Rx,7,10,00,00,00,44,00,9E,
1.912908,1,2D0,232000,120,Rx,8,09,BD,09,00,10,00,00,B9
1.913444,1,20,148000,78,Rx,3,00,00,07,,,,,
1.913690,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
1.913928,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.914176,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.915036,1,22,238000,123,Rx,8,01,FB,01,FC,00,00,00,23
1.915260,1,23,216000,112,Rx,7,02,21,01,F0,00,00,3E,
1.918934,1,5B8,120000,64,Rx,2,33,10,,,,,,
1.919536,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.919788,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
1.919997,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.921099,1,2C1,232000,120,Rx,8,08,FD,0B,01,77,A8,00,FB
1.925499,1,20,148000,78,Rx,3,00,00,07,,,,,
1.925767,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.926005,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.926251,1,2C4,230000,119,Rx,8,05,15,00,15,00,80,11,8E
1.927093,1,22,238000,123,Rx,8,01,FC,01,FC,00,00,00,24
1.927315,1,23,214000,111,Rx,7,02,21,01,F1,00,00,3F,
1.928279,1,2C6,236000,122,Rx,8,00,00,00,18,00,00,00,E8
1.931603,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.931756,1,320,144000,76,Rx,3,00,20,46,,,,,
1.931964,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.937556,1,20,148000,78,Rx,3,00,00,07,,,,,
1.937802,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
1.938040,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.938288,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.939146,1,22,238000,123,Rx,8,01,FC,01,FD,00,00,00,25
1.939370,1,23,216000,112,Rx,7,02,21,01,F0,00,00,3E,
1.943636,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.943889,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
1.944097,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.944659,1,2D0,234000,121,Rx,8,09,BE,09,00,10,00,00,BA
1.949603,1,20,148000,78,Rx,3,00,00,07,,,,,
1.949839,1,2C4,228000,118,Rx,8,05,11,00,15,00,80,11,8A
1.950087,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.950325,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.951197,1,22,238000,123,Rx,8,01,FB,01,FD,00,00,00,24
1.951419,1,23,214000,111,Rx,7,02,22,01,F1,00,00,40,
1.952843,1,2C1,228000,118,Rx,8,08,FD,0B,01,74,A8,00,F8
1.955675,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.955902,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.956928,1,340,216000,112,Rx,7,10,00,00,00,44,00,9E,
1.960010,1,2C6,236000,122,Rx,8,00,00,00,18,00,00,00,E8
1.961656,1,20,148000,78,Rx,3,00,00,07,,,,,
1.961902,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
1.962140,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.962388,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.963250,1,22,236000,122,Rx,8,01,FA,01,FC,00,00,00,22
1.963474,1,23,216000,112,Rx,7,02,21,01,F0,00,00,3E,
1.966034,1,52C,122000,65,Rx,2,23,A2,,,,,,
1.967746,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.967998,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
1.968207,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.970157,1,540,148000,78,Rx,3,24,80,00,,,,,
1.973320,1,2C4,228000,118,Rx,8,05,17,00,15,00,80,11,90
1.973689,1,20,148000,78,Rx,3,00,00,07,,,,,
1.973957,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.974625,1,25,232000,120,Rx,8,00,16,88,00,82,82,82,51
1.975285,1,22,236000,122,Rx,8,01,FA,01,FC,00,00,00,22
1.975505,1,23,212000,110,Rx,7,02,20,01,EF,00,00,3C,
1.976397,1,2D0,234000,121,Rx,8,09,BA,09,00,10,00,00,B6
1.979811,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.979963,1,320,144000,76,Rx,3,00,20,46,,,,,
1.980172,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.982304,1,423,106000,57,Rx,1,00,,,,,,,
1.982474,1,5C8,162000,85,Rx,4,25,00,00,00,,,,
1.984572,1,2C1,226000,117,Rx,8,08,FD,0B,01,71,A8,00,F5
1.985764,1,20,148000,78,Rx,3,00,00,07,,,,,
1.986010,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
1.986258,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.986631,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.986801,1,5D2,162000,85,Rx,4,25,00,00,00,,,,
1.987361,1,22,238000,123,Rx,8,01,FB,01,FC,00,00,00,23
1.987585,1,23,216000,112,Rx,7,02,21,01,F0,00,00,3E,
1.989597,1,5F8,126000,67,Rx,2,23,00,,,,,,
1.991761,1,2C6,236000,122,Rx,8,00,00,00,18,00,00,00,E8
1.991971,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
1.992223,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
1.992431,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
1.996863,1,2C4,228000,118,Rx,8,05,17,00,15,00,80,11,90
1.997929,1,20,148000,78,Rx,3,00,00,07,,,,,
1.998197,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
1.998590,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
1.999520,1,22,238000,123,Rx,8,01,FB,01,FC,00,00,00,23
1.999740,1,23,212000,110,Rx,7,02,1F,01,EE,00,00,3A,
2.004060,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.004286,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.005038,1,340,216000,112,Rx,7,10,00,00,00,44,00,9E,
2.008142,1,2D0,234000,121,Rx,8,09,B8,09,00,10,00,00,B4
2.010014,1,20,148000,78,Rx,3,00,00,07,,,,,
2.010260,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
2.010508,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.010747,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.011606,1,22,238000,123,Rx,8,01,FB,01,FD,00,00,00,24
2.011831,1,23,216000,112,Rx,7,02,21,01,F0,00,00,3E,
2.016098,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.016351,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
2.016559,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.016793,1,2C1,226000,117,Rx,8,08,FD,0A,01,73,A8,00,F6
2.020423,1,2C4,230000,119,Rx,8,05,15,00,15,00,80,11,8E
2.022089,1,20,148000,78,Rx,3,00,00,07,,,,,
2.022357,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.022629,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.023489,1,2C6,236000,122,Rx,8,00,00,00,18,00,00,00,E8
2.023735,1,22,238000,123,Rx,8,01,FA,01,FD,00,00,00,23
2.023956,1,23,212000,110,Rx,7,02,20,01,EF,00,00,3C,
2.028196,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.028348,1,320,144000,76,Rx,3,00,20,46,,,,,
2.028556,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.034138,1,20,148000,78,Rx,3,00,00,07,,,,,
2.034384,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
2.034632,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.034871,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.035739,1,22,238000,123,Rx,8,01,FB,01,FD,00,00,00,24
2.035959,1,23,212000,110,Rx,7,02,1F,01,EE,00,00,3A,
2.037729,1,5D4,144000,76,Rx,3,24,00,00,,,,,
2.039867,1,2D0,232000,120,Rx,8,09,B6,09,00,10,00,00,B2
2.040247,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.040499,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
2.040707,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.043963,1,2C4,232000,120,Rx,8,05,10,00,15,00,80,11,89
2.046249,1,20,148000,78,Rx,3,00,00,07,,,,,
2.046517,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.046755,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.047847,1,22,238000,123,Rx,8,01,FB,01,FD,00,00,00,24
2.048070,1,23,214000,111,Rx,7,02,21,01,F1,00,00,3F,
2.048304,1,2C1,226000,117,Rx,8,08,FD,0B,01,6C,A8,00,F0
2.052394,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.052622,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.053172,1,340,216000,112,Rx,7,10,00,00,00,44,00,9E,
2.055238,1,2C6,236000,122,Rx,8,00,00,00,18,00,00,00,E8
2.058380,1,20,148000,78,Rx,3,00,00,07,,,,,
2.058626,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
2.058864,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.059113,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.059969,1,22,238000,123,Rx,8,01,FB,01,FD,00,00,00,24
2.060189,1,23,212000,110,Rx,7,02,1F,01,EE,00,00,3A,
2.064465,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.064717,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
2.064925,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.065111,1,591,178000,93,Rx,5,26,00,00,00,00,,,
2.067521,1,2C4,232000,120,Rx,8,05,10,00,15,00,80,11,89
2.070429,1,20,148000,78,Rx,3,00,00,07,,,,,
2.070697,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.070936,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.071630,1,2D0,232000,120,Rx,8,09,B6,09,00,10,00,00,B2
2.072022,1,22,238000,123,Rx,8,01,FB,01,FC,00,00,00,23
2.072240,1,23,210000,109,Rx,7,02,21,01,EF,00,00,3D,
2.076518,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.076670,1,320,144000,76,Rx,3,00,20,46,,,,,
2.076878,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.079804,1,2C1,228000,118,Rx,8,08,FD,0D,01,68,A8,00,EE
2.082492,1,20,148000,78,Rx,3,00,00,07,,,,,
2.082738,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
2.082977,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.083225,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.084091,1,22,238000,123,Rx,8,01,FB,01,FD,00,00,00,24
2.084311,1,23,212000,110,Rx,7,02,20,01,EF,00,00,3C,
2.086973,1,2C6,236000,122,Rx,8,00,00,00,18,00,00,00,E8
2.087533,1,583,180000,94,Rx,5,66,62,00,02,00,,,
2.088597,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.088849,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
2.089057,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.089308,1,3B2,242000,125,Rx,8,00,00,00,00,00,00,00,00
2.091056,1,2C4,228000,118,Rx,8,05,0F,00,15,00,80,11,88
2.094542,1,20,148000,78,Rx,3,00,00,07,,,,,
2.094810,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.095048,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.096132,1,22,238000,123,Rx,8,01,FB,01,FD,00,00,00,24
2.096352,1,23,212000,110,Rx,7,02,1F,01,EF,00,00,3B,
2.100624,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.100850,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.101282,1,340,216000,112,Rx,7,10,00,00,00,44,00,9E,
2.103344,1,2D0,230000,119,Rx,8,09,B1,09,00,10,00,00,AD
2.106578,1,20,148000,78,Rx,3,00,00,07,,,,,
2.106825,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
2.107073,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.107311,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.108175,1,22,238000,123,Rx,8,01,FB,01,FC,00,00,00,23
2.108397,1,23,214000,111,Rx,7,02,21,01,F1,00,00,3F,
2.111533,1,2C1,226000,117,Rx,8,08,FD,0C,01,6C,A8,00,F1
2.112679,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.112931,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
2.113140,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.114622,1,2C4,232000,120,Rx,8,05,0B,00,15,00,80,11,84
2.118721,1,2C6,236000,122,Rx,8,00,00,00,18,00,00,00,E8
2.118877,1,20,148000,78,Rx,3,00,00,07,,,,,
2.119146,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.119650,1,25,232000,120,Rx,8,00,16,88,00,82,82,82,51
2.120478,1,22,238000,123,Rx,8,01,FB,01,FC,00,00,00,23
2.120698,1,23,212000,110,Rx,7,02,1F,01,EF,00,00,3B,
2.124758,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.124910,1,320,144000,76,Rx,3,00,20,46,,,,,
2.125118,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.130724,1,20,148000,78,Rx,3,00,00,07,,,,,
2.130970,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
2.131219,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.131647,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.132315,1,22,236000,122,Rx,8,01,FA,01,FC,00,00,00,22
2.132537,1,23,214000,111,Rx,7,02,21,01,F1,00,00,3F,
2.135101,1,2D0,234000,121,Rx,8,09,AC,09,00,10,00,00,A8
2.136823,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.137075,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
2.137283,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.138155,1,2C4,230000,119,Rx,8,05,0A,00,15,00,80,11,83
2.142791,1,20,148000,78,Rx,3,00,00,07,,,,,
2.143060,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.143296,1,2C1,228000,118,Rx,8,08,FD,0E,01,6A,A8,00,F1
2.143644,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.144390,1,22,238000,123,Rx,8,01,FB,01,FC,00,00,00,23
2.144614,1,23,216000,112,Rx,7,02,21,01,F0,00,00,3E,
2.148876,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.149102,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.149412,1,340,216000,112,Rx,7,10,00,00,00,44,00,9E,
2.150350,1,526,140000,74,Rx,3,24,14,18,,,,,
2.150595,1,2C6,236000,122,Rx,8,00,00,00,18,00,00,00,E8
2.152075,1,5D7,142000,75,Rx,3,64,00,00,,,,,
2.154835,1,20,148000,78,Rx,3,00,00,07,,,,,
2.155081,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
2.155330,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.155650,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.156436,1,22,238000,123,Rx,8,01,FB,01,FC,00,00,00,23
2.156656,1,23,212000,110,Rx,7,02,20,01,EF,00,00,3C,
2.161038,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.161290,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
2.161498,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.161736,1,2C4,230000,119,Rx,8,05,08,00,15,00,80,11,81
2.166824,1,2D0,230000,119,Rx,8,09,A5,09,00,10,00,00,A1
2.167042,1,20,148000,78,Rx,3,00,00,07,,,,,
2.167310,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.167647,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.168639,1,22,238000,123,Rx,8,01,FA,01,FD,00,00,00,23
2.168863,1,23,216000,112,Rx,7,02,22,01,F2,00,00,41,
2.173139,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.173291,1,320,144000,76,Rx,3,00,20,46,,,,,
2.173499,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.175013,1,2C1,228000,118,Rx,8,08,FD,0E,01,6A,A8,00,F1
2.179109,1,20,148000,78,Rx,3,00,00,07,,,,,
2.179355,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
2.179603,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.179842,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.180711,1,22,238000,123,Rx,8,01,FB,01,FD,00,00,00,24
2.180936,1,23,216000,112,Rx,7,02,20,01,F0,00,00,3D,
2.182198,1,2C6,236000,122,Rx,8,00,00,00,18,00,00,00,E8
2.185172,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.185424,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
2.185632,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.185874,1,2C4,234000,121,Rx,8,05,05,00,15,00,80,11,7E
2.191142,1,20,148000,78,Rx,3,00,00,07,,,,,
